task_id;receive_task_datetime;incident_latitude;incident_longitude;urgency_dispatcher;task_duration;station_name;shift_code;waiting_time;drive_time;change_delayed
22-22-836;Mon Jan 03 06:48:07 CET 2022;51.4389891293921;5.51877994400563;A1;3698.0;Eindhoven Zuid;a_mo_su_23_8;0.0;720.0;0.01
22-22-839;Mon Jan 03 07:07:06 CET 2022;51.3577786391788;5.62651094788881;A1;3908.0;Leende;a_mo_su_7_8;0.0;792.0;0.05
22-22-855;Mon Jan 03 08:10:49 CET 2022;51.4775484785365;5.69463577039286;A1;3164.0;Helmond;a_mo_su_7_8;0.0;288.0;0.0
22-22-854;Mon Jan 03 08:11:02 CET 2022;51.5085091421026;5.47596061385332;A1;3212.0;Eindhoven Noord;a_mo_su_7_8;0.0;864.0;0.1
22-22-865;Mon Jan 03 08:46:21 CET 2022;51.4331944952886;5.441046231756;A1;3012.0;Eindhoven Zuid;a_mo_su_7_8;0.0;720.0;0.01
22-22-864;Mon Jan 03 08:46:57 CET 2022;51.4805340690169;5.65054144528368;B;1527.0;Helmond;a_mo_su_7_8;0.0;432.0;0.0
22-22-866;Mon Jan 03 08:49:18 CET 2022;51.4647457135421;5.47922341111875;A2;3454.0;Eindhoven Noord;a_mo_fr_7_8;0.0;504.0;0.0
22-22-876;Mon Jan 03 09:19:38 CET 2022;51.5170254754541;5.4926317987706;A1;997.0;Eindhoven Noord;a_mo_su_7_8;0.0;936.0;0.4
22-22-885;Mon Jan 03 09:50:09 CET 2022;51.3879933300367;5.44651285124584;A2;1369.0;Eindhoven Zuid;a_mo_su_8_8;0.0;576.0;0.0
22-22-874;Mon Jan 03 09:15:05 CET 2022;51.3893291214258;5.26958994882108;A1;4540.0;Eersel;a_mo_su_7_8;0.0;648.0;0.0
22-22-892;Mon Jan 03 10:03:19 CET 2022;51.3961157361407;5.47469254042228;A1;4431.0;Eindhoven Zuid;a_mo_su_10_8;0.0;288.0;0.0
22-22-877;Mon Jan 03 09:23:48 CET 2022;51.4264283181757;5.46980503336498;A1;5001.0;Eindhoven Zuid;a_mo_su_7_8;0.0;432.0;0.0
22-22-890;Mon Jan 03 10:00:22 CET 2022;51.5112108369373;5.49150909615703;A2;3207.0;Eindhoven Noord;a_mo_su_7_8;0.0;864.0;0.1
22-22-889;Mon Jan 03 09:58:25 CET 2022;51.4557516846091;5.78622094974804;A1;3359.0;Helmond;a_mo_su_7_8;0.0;648.0;0.0
22-22-887;Mon Jan 03 09:58:41 CET 2022;51.3499967237261;5.47187671425204;B;3793.0;Leende;a_mo_su_7_8;0.0;576.0;0.0
22-22-891;Mon Jan 03 10:04:24 CET 2022;51.4201735775038;5.50504545651559;B;3821.0;Leende;a_mo_su_8_8;0.0;720.0;0.01
22-22-893;Mon Jan 03 10:09:22 CET 2022;51.2725233358176;5.5817700660359;A2;3795.0;Eersel;a_mo_fr_8_8;0.0;1800.0;1.0
22-22-904;Mon Jan 03 10:36:26 CET 2022;51.4840048875811;5.43736057890735;A1;3258.0;Eindhoven Noord;a_mo_fr_7_8;0.0;216.0;0.0
22-22-914;Mon Jan 03 11:03:51 CET 2022;51.4703644242279;5.45911187551186;A2;3126.0;Eindhoven Noord;a_mo_su_7_8;0.0;288.0;0.0
22-22-919;Mon Jan 03 11:14:42 CET 2022;51.4583423237084;5.39198447003131;A1;1554.0;Eindhoven Zuid;a_mo_su_7_8;0.0;1080.0;1.0
22-22-907;Mon Jan 03 10:36:51 CET 2022;51.4858833599078;5.52316792157841;A2;5517.0;Eindhoven Noord;a_mo_su_8_8;0.0;1440.0;1.0
22-22-942;Mon Jan 03 12:06:50 CET 2022;51.348005291383;5.55124320055301;A2;2816.0;Leende;a_mo_su_8_8;0.0;216.0;0.0
22-22-945;Mon Jan 03 12:13:24 CET 2022;51.5567790215505;5.68065117676003;A1;2525.0;Helmond;a_mo_su_7_8;0.0;432.0;0.0
22-22-938;Mon Jan 03 11:56:49 CET 2022;51.3547451516944;5.4685406285084;A2;3610.0;Leende;a_mo_su_7_8;0.0;648.0;0.0
22-22-951;Mon Jan 03 12:25:36 CET 2022;51.4929041234666;5.47726703767045;A1;3317.0;Eindhoven Noord;a_mo_su_7_8;0.0;504.0;0.0
22-22-964;Mon Jan 03 13:08:43 CET 2022;51.3777163453758;5.71588510502624;A1;2240.0;Helmond;a_mo_su_7_8;0.0;792.0;0.05
22-22-957;Mon Jan 03 12:52:41 CET 2022;51.3546772736796;5.4621543611485;A1;3144.0;Eindhoven Zuid;a_mo_su_7_8;0.0;648.0;0.0
22-22-971;Mon Jan 03 13:15:06 CET 2022;51.425714230147;5.57210270479437;A1;3088.0;Eindhoven Zuid;a_mo_su_8_8;0.0;864.0;0.1
22-22-969;Mon Jan 03 13:13:31 CET 2022;51.5310363812965;5.48596297315164;A1;2814.0;Eindhoven Noord;a_mo_fr_7_8;0.0;1080.0;1.0
22-22-984;Mon Jan 03 13:35:44 CET 2022;51.5020277493869;5.45427496278266;A1;2843.0;Eindhoven Noord;a_mo_su_7_8;0.0;432.0;0.0
22-22-983;Mon Jan 03 13:34:18 CET 2022;51.4301398186778;5.48271931008814;A1;3017.0;Eindhoven Zuid;a_mo_su_10_8;0.0;432.0;0.0
22-22-973;Mon Jan 03 13:17:10 CET 2022;51.4896652170909;5.3845628433092;A2;4614.0;Eindhoven Noord;a_mo_su_8_8;0.0;648.0;0.0
22-22-966;Mon Jan 03 13:09:59 CET 2022;51.5050945986928;5.73931354549234;A2;4967.0;Helmond;a_mo_su_7_8;0.0;720.0;0.01
22-22-978;Mon Jan 03 13:31:53 CET 2022;51.4833192500439;5.67583689743225;A2;3927.0;Helmond;a_mo_fr_8_8;0.0;216.0;0.0
22-22-1009;Mon Jan 03 14:21:49 CET 2022;51.4197282974287;5.5704317739751;B;2094.0;Eindhoven Zuid;a_mo_fr_14_8;0.0;720.0;0.01
22-22-1004;Mon Jan 03 14:07:02 CET 2022;51.4692792437591;5.55313984141452;A1;2522.0;Helmond;a_mo_su_7_8;0.0;1008.0;0.7
22-22-1007;Mon Jan 03 14:11:07 CET 2022;51.4164426595198;5.54846177448686;A2;2850.0;Eindhoven Zuid;a_mo_su_8_8;0.0;648.0;0.0
22-22-1015;Mon Jan 03 14:31:03 CET 2022;51.4555293803056;5.45821383520952;A1;1491.0;Eindhoven Noord;a_mo_su_7_8;0.0;360.0;0.0
22-22-1011;Mon Jan 03 14:21:57 CET 2022;51.4868971837229;5.61931636585272;A2;2426.0;Helmond;a_mo_su_10_8;0.0;648.0;0.0
22-22-990;Mon Jan 03 13:40:05 CET 2022;51.470193237088;5.6659949011928;A1;5298.0;Helmond;a_mo_su_9_8;0.0;216.0;0.0
22-22-998;Mon Jan 03 13:59:00 CET 2022;51.4357915561955;5.44751766105694;A1;4245.0;Eindhoven Zuid;a_mo_su_7_8;0.0;648.0;0.0
22-22-1016;Mon Jan 03 14:27:31 CET 2022;51.446737613019;5.7014712970385;A2;3856.0;Helmond;a_mo_su_14_8;0.0;504.0;0.0
22-22-1020;Mon Jan 03 14:37:59 CET 2022;51.4382096399277;5.61607144916087;A2;3022.0;Helmond;a_mo_su_7_8;0.0;864.0;0.1
22-22-1005;Mon Jan 03 14:12:12 CET 2022;51.3815900117762;5.57910787747845;A2;4740.0;Leende;a_mo_su_7_8;0.0;648.0;0.0
22-22-1033;Mon Jan 03 15:03:06 CET 2022;51.2696673385514;5.56446541748943;A1;1570.0;Leende;a_mo_su_8_8;0.0;1080.0;1.0
22-22-1034;Mon Jan 03 15:08:05 CET 2022;51.4587999598283;5.61087423198968;A2;2581.0;Helmond;a_mo_fr_8_8;0.0;864.0;0.1
22-22-1029;Mon Jan 03 14:59:07 CET 2022;51.4207559371304;5.49011886100293;A1;3750.0;Eindhoven Zuid;a_mo_su_8_8;0.0;288.0;0.0
22-22-1030;Mon Jan 03 15:03:00 CET 2022;51.4452035721882;5.52708469316547;B;3628.0;Eindhoven Zuid;a_mo_su_10_8;0.0;864.0;0.1
22-22-1043;Mon Jan 03 15:21:53 CET 2022;51.4258030693553;5.49057559549705;A2;2832.0;Eindhoven Zuid;a_mo_fr_14_8;0.0;360.0;0.0
22-22-1036;Mon Jan 03 15:12:49 CET 2022;51.4642425151285;5.47022006340712;B;4314.0;Eindhoven Noord;a_mo_su_8_8;0.0;432.0;0.0
22-22-993;Mon Jan 03 13:47:08 CET 2022;51.40552826512;5.42277702897748;B;8755.0;Eersel;a_mo_su_7_8;0.0;504.0;0.0
22-22-1053;Mon Jan 03 15:41:19 CET 2022;51.4461894431222;5.75603795408231;B;3088.0;Helmond;a_mo_su_9_8;0.0;432.0;0.0
22-22-1071;Mon Jan 03 16:25:57 CET 2022;51.4803970430985;5.43953774185725;A1;1573.0;Eindhoven Noord;a_mo_su_15_8;0.0;144.0;0.0
22-22-1066;Mon Jan 03 16:10:42 CET 2022;51.3720884643268;5.25930537153052;A2;2958.0;Eersel;a_mo_su_15_8;0.0;432.0;0.0
22-22-1057;Mon Jan 03 15:46:38 CET 2022;51.389899181759;5.13206170414106;A2;3088.0;Eersel;a_mo_fr_8_8;0.0;720.0;0.01
22-22-1058;Mon Jan 03 15:51:14 CET 2022;51.4642491643198;5.47050042791343;B;5023.0;Eindhoven Noord;a_mo_su_14_8;0.0;432.0;0.0
22-22-1073;Mon Jan 03 16:24:45 CET 2022;51.4551296912947;5.81986179584335;A2;4195.0;Helmond;a_mo_su_9_8;0.0;936.0;0.4
22-22-1088;Mon Jan 03 17:04:44 CET 2022;51.4448304885538;5.47207940489992;A2;1763.0;Eindhoven Noord;a_mo_su_15_8;0.0;576.0;0.0
22-22-1082;Mon Jan 03 17:01:47 CET 2022;51.4513116680846;5.46856199909935;A1;1974.0;Eindhoven Noord;a_mo_su_15_8;0.0;504.0;0.0
22-22-1092;Mon Jan 03 17:21:17 CET 2022;51.5194382116211;5.64171511003283;A1;1783.0;Helmond;a_mo_su_15_8;0.0;216.0;0.0
22-22-1081;Mon Jan 03 16:53:32 CET 2022;51.4142773473794;5.81697276771843;A2;3925.0;Helmond;a_mo_su_10_8;0.0;648.0;0.0
22-22-1089;Mon Jan 03 17:11:34 CET 2022;51.3784273755062;5.71555987026726;A2;3088.0;Helmond;a_mo_su_14_8;0.0;792.0;0.05
22-22-1097;Mon Jan 03 17:24:57 CET 2022;51.428335458385;5.45862236362759;A2;3388.0;Eindhoven Zuid;a_mo_fr_14_8;0.0;504.0;0.0
22-22-1110;Mon Jan 03 17:56:36 CET 2022;51.468142148676;5.74081677436441;A1;1843.0;Helmond;a_mo_su_15_8;0.0;504.0;0.0
22-22-1090;Mon Jan 03 17:12:45 CET 2022;51.4279568427086;5.45762478154704;A1;4323.0;Eindhoven Zuid;a_mo_su_10_8;0.0;576.0;0.0
22-22-1109;Mon Jan 03 18:02:14 CET 2022;51.4396228243323;5.82976801118407;A1;1289.0;Helmond;a_mo_su_14_8;0.0;864.0;0.1
22-22-1100;Mon Jan 03 17:45:21 CET 2022;51.577591730356;5.73168904226682;A1;3444.0;Helmond;a_mo_su_15_8;0.0;864.0;0.1
22-22-1104;Mon Jan 03 17:53:14 CET 2022;51.4153489505314;5.50000611127012;A1;3076.0;Eindhoven Zuid;a_mo_su_15_8;0.0;360.0;0.0
22-22-1105;Mon Jan 03 17:55:22 CET 2022;51.4181410605842;5.55734525591698;A1;2816.0;Leende;a_mo_su_15_8;0.0;864.0;0.1
22-22-1114;Mon Jan 03 18:09:04 CET 2022;51.439958061046;5.62716607765425;A2;2954.0;Helmond;a_mo_we_15_8;0.0;720.0;0.01
22-22-1132;Mon Jan 03 18:46:02 CET 2022;51.5326101425891;5.63379410115451;A1;2089.0;Helmond;a_mo_su_14_8;0.0;216.0;0.0
22-22-1125;Mon Jan 03 18:32:34 CET 2022;51.4064221591092;5.75917987332669;A1;3068.0;Helmond;a_mo_su_15_8;0.0;288.0;0.0
22-22-1137;Mon Jan 03 19:03:58 CET 2022;51.5196817909671;5.59311417063927;A1;3051.0;Helmond;a_mo_we_15_8;0.0;432.0;0.0
22-22-1135;Mon Jan 03 18:59:51 CET 2022;51.2865822875498;5.55718544271632;A1;1730.0;Leende;a_mo_su_15_8;0.0;936.0;0.4
22-22-1144;Mon Jan 03 19:09:36 CET 2022;51.4849661103262;5.49177713134547;A1;1906.0;Eindhoven Noord;a_mo_su_15_8;0.0;504.0;0.0
22-22-1154;Mon Jan 03 19:26:32 CET 2022;51.4308529037784;5.49021260299961;A2;2598.0;Eindhoven Zuid;a_mo_su_15_8;0.0;432.0;0.0
22-22-1123;Mon Jan 03 18:18:23 CET 2022;51.4820663618895;5.6444381567474;A2;5764.0;Eindhoven Zuid;a_mo_fr_14_8;0.0;1440.0;1.0
22-22-1138;Mon Jan 03 19:04:32 CET 2022;51.4642547307027;5.47068539701834;B;2850.0;Eindhoven Noord;a_mo_su_14_8;0.0;432.0;0.0
22-22-1151;Mon Jan 03 19:24:32 CET 2022;51.4933463378282;5.56931707069122;A2;3265.0;Helmond;a_mo_su_14_8;0.0;648.0;0.0
22-22-1143;Mon Jan 03 19:08:39 CET 2022;51.3620714495781;5.32584371065929;A1;4381.0;Eersel;a_mo_su_15_8;0.0;216.0;0.0
22-22-1162;Mon Jan 03 19:51:17 CET 2022;51.4360116725523;5.46396719157774;A1;1680.0;Eindhoven Noord;a_mo_su_15_8;0.0;720.0;0.01
22-22-1161;Mon Jan 03 19:41:05 CET 2022;51.4816329967007;5.64467967266746;A1;2506.0;Helmond;a_mo_we_15_8;0.0;432.0;0.0
22-22-1167;Mon Jan 03 20:01:46 CET 2022;51.4358329109777;5.51411515538994;A2;1890.0;Eindhoven Zuid;a_mo_fr_14_8;0.0;576.0;0.0
22-22-1169;Mon Jan 03 20:02:52 CET 2022;51.427801800184;5.38836878027139;A1;2294.0;Eindhoven Noord;a_mo_su_14_8;0.0;1008.0;0.7
22-22-1171;Mon Jan 03 20:16:08 CET 2022;51.4532367192676;5.48340637136929;A2;2940.0;Eindhoven Noord;a_mo_su_15_8;0.0;576.0;0.0
22-22-1136;Mon Jan 03 19:01:21 CET 2022;51.4763952621694;5.63966529168561;A1;6321.0;Helmond;a_mo_su_15_8;0.0;432.0;0.0
22-22-1172;Mon Jan 03 20:20:00 CET 2022;51.564641765293;5.69784728386112;A1;2279.0;Helmond;a_mo_su_14_8;0.0;720.0;0.01
22-22-1153;Mon Jan 03 19:29:14 CET 2022;51.4675093929297;5.83124804882119;A1;4835.0;Helmond;a_mo_su_15_8;0.0;1008.0;0.7
22-22-1173;Mon Jan 03 20:22:52 CET 2022;51.4308186919447;5.46209480805168;A1;1861.0;Eindhoven Zuid;a_mo_su_15_8;0.0;504.0;0.0
22-22-1182;Mon Jan 03 20:58:27 CET 2022;51.4582042345493;5.46790425431432;A1;3190.0;Eindhoven Noord;a_mo_su_14_8;0.0;432.0;0.0
22-22-1187;Mon Jan 03 21:29:03 CET 2022;51.4782563182754;5.65649380112898;A1;1375.0;Helmond;a_mo_su_15_8;0.0;288.0;0.0
22-22-1185;Mon Jan 03 21:08:31 CET 2022;51.4100014536577;5.7529423101662;B;3877.0;Helmond;a_mo_su_14_8;0.0;144.0;0.0
22-22-1186;Mon Jan 03 21:16:41 CET 2022;51.4294741200906;5.45337366358291;A1;2505.0;Eindhoven Zuid;a_mo_fr_14_8;0.0;576.0;0.0
22-22-1189;Mon Jan 03 21:41:06 CET 2022;51.4223601606453;5.45807195610193;A2;2289.0;Eindhoven Zuid;a_mo_su_15_8;0.0;504.0;0.0
22-22-1194;Mon Jan 03 22:02:08 CET 2022;51.3569018222421;5.32480993486955;A2;1410.0;Eersel;a_mo_fr_15_8;0.0;216.0;0.0
22-22-1193;Mon Jan 03 21:58:33 CET 2022;51.361104835648;5.16330527236225;A1;3178.0;Eersel;a_mo_su_15_8;0.0;360.0;0.0
22-22-1203;Mon Jan 03 22:57:27 CET 2022;51.5076786756595;5.63016916823918;A1;1994.0;Helmond;a_mo_su_15_8;0.0;432.0;0.0
22-22-1201;Mon Jan 03 22:50:38 CET 2022;51.4841776867954;5.62026241180224;A1;2548.0;Helmond;a_mo_su_15_8;0.0;648.0;0.0
22-22-1211;Mon Jan 03 23:28:13 CET 2022;51.4366491525066;5.61604995789886;A2;2199.0;Helmond;a_mo_su_23_8;0.0;864.0;0.1
22-22-1210;Mon Jan 03 23:18:12 CET 2022;51.5071072717711;5.37315949435084;A1;4037.0;Eindhoven Noord;a_mo_su_23_8;0.0;936.0;0.4
22-22-1218;Mon Jan 03 23:56:26 CET 2022;51.4174002643696;5.54972151657972;A1;2014.0;Eindhoven Zuid;a_mo_su_23_8;0.0;648.0;0.0
22-22-1215;Mon Jan 03 23:49:56 CET 2022;51.4828748521098;5.48520178278201;A1;1358.0;Eersel;a_mo_su_23_8;0.0;1440.0;1.0
22-22-1224;Tue Jan 04 00:26:24 CET 2022;51.4138017977527;5.56182907825009;A1;2022.0;Eindhoven Zuid;a_mo_su_23_8;0.0;576.0;0.0
22-22-1229;Tue Jan 04 01:08:02 CET 2022;51.4094104526727;5.37395698269759;A1;1928.0;Eersel;a_mo_su_23_8;0.0;648.0;0.0
22-22-1230;Tue Jan 04 01:12:24 CET 2022;51.2887208354094;5.63782266635696;A1;1916.0;Leende;a_mo_su_23_8;0.0;720.0;0.01
22-22-1228;Tue Jan 04 00:47:53 CET 2022;51.4679147066842;5.55191158521976;A1;4391.0;Helmond;a_mo_su_23_8;0.0;1008.0;0.7
22-22-1242;Tue Jan 04 01:43:30 CET 2022;51.4219611267167;5.4494946493512;A1;1837.0;Eindhoven Zuid;a_mo_su_23_8;0.0;576.0;0.0
22-22-1238;Tue Jan 04 01:25:41 CET 2022;51.4642787649863;5.47195685622114;A2;3245.0;Eindhoven Noord;a_mo_su_23_8;0.0;432.0;0.0
22-22-1246;Tue Jan 04 01:47:09 CET 2022;51.409396818506;5.40906336488709;A1;1667.0;Eersel;a_mo_su_23_8;0.0;720.0;0.01
22-22-1234;Tue Jan 04 01:20:52 CET 2022;51.3213749948936;5.3424177558937;A1;3654.0;Eindhoven Zuid;a_mo_su_23_8;0.0;1440.0;1.0
22-22-1239;Tue Jan 04 01:27:19 CET 2022;51.5120834584797;5.63825421877342;A1;4201.0;Helmond;a_mo_su_23_8;0.0;360.0;0.0
22-22-1249;Tue Jan 04 02:14:08 CET 2022;51.4696734995199;5.48868196770773;A1;3164.0;Leende;a_mo_su_23_8;0.0;1440.0;1.0
22-22-1250;Tue Jan 04 02:22:48 CET 2022;51.4180080086351;5.55725984136662;B;2404.0;Eindhoven Zuid;a_mo_su_23_8;0.0;576.0;0.0
22-22-1254;Tue Jan 04 02:46:29 CET 2022;51.4849309002824;5.67291392218564;A1;1326.0;Helmond;a_mo_su_23_8;0.0;288.0;0.0
22-22-1256;Tue Jan 04 02:52:50 CET 2022;51.4313963942455;5.47723386701796;A1;2555.0;Eindhoven Zuid;a_mo_su_23_8;0.0;504.0;0.0
22-22-1260;Tue Jan 04 03:00:03 CET 2022;51.4528719805144;5.61229731506867;A1;2543.0;Helmond;a_mo_su_23_8;0.0;864.0;0.1
22-22-1274;Tue Jan 04 03:44:30 CET 2022;51.4379487462726;5.46472084369483;A1;2109.0;Eindhoven Zuid;a_mo_su_23_8;0.0;648.0;0.0
22-22-1265;Tue Jan 04 03:04:40 CET 2022;51.4277551141675;5.49182586699156;A2;4767.0;Leende;a_mo_su_23_8;0.0;792.0;0.05
22-22-1277;Tue Jan 04 03:58:13 CET 2022;51.4302479271372;5.5060069897706;A1;3132.0;Eindhoven Zuid;a_mo_su_23_8;0.0;504.0;0.0
22-22-1271;Tue Jan 04 03:42:57 CET 2022;51.5062662193396;5.73760921082522;A1;3597.0;Helmond;a_mo_su_23_8;0.0;720.0;0.01
22-22-1279;Tue Jan 04 04:17:23 CET 2022;51.5568208416176;5.70202150586258;A1;2080.0;Helmond;a_mo_su_23_8;0.0;576.0;0.0
22-22-1282;Tue Jan 04 04:28:12 CET 2022;51.418717688796;5.55845382800803;A2;2849.0;Eindhoven Zuid;a_mo_su_23_8;0.0;576.0;0.0
22-22-1288;Tue Jan 04 04:57:34 CET 2022;51.3548292809278;5.47639342466;A1;2582.0;Leende;a_mo_su_23_8;0.0;576.0;0.0
22-22-1286;Tue Jan 04 04:51:00 CET 2022;51.4151148389903;5.40853750754456;A1;2545.0;Eindhoven Zuid;a_mo_su_23_8;0.0;720.0;0.01
22-22-1290;Tue Jan 04 05:10:25 CET 2022;51.4816728045633;5.64555518266897;A1;1972.0;Helmond;a_mo_su_23_8;0.0;432.0;0.0
22-22-1293;Tue Jan 04 05:15:03 CET 2022;51.418011965502;5.56790004184339;A1;1523.0;Eindhoven Zuid;a_mo_su_23_8;0.0;720.0;0.01
22-22-1297;Tue Jan 04 05:53:41 CET 2022;51.4181432300639;5.55704735444527;B;2620.0;Eindhoven Zuid;a_mo_su_23_8;0.0;576.0;0.0
22-22-1300;Tue Jan 04 06:20:44 CET 2022;51.4178231648448;5.56794180184955;A1;1901.0;Eindhoven Zuid;a_mo_su_23_8;0.0;720.0;0.01
22-22-1299;Tue Jan 04 06:11:39 CET 2022;51.4220520679668;5.38443755254195;A1;2760.0;Eersel;a_mo_su_23_8;0.0;864.0;0.1
22-22-1302;Tue Jan 04 07:01:40 CET 2022;51.4885715695059;5.66688337881976;A1;1759.0;Helmond;a_mo_su_7_8;0.0;360.0;0.0
22-22-1301;Tue Jan 04 06:41:43 CET 2022;51.4621732720272;5.79594089705727;A1;4670.0;Helmond;a_mo_su_23_8;0.0;792.0;0.05
22-22-1305;Tue Jan 04 07:32:32 CET 2022;51.4813486007528;5.67869052519264;A1;2422.0;Helmond;a_mo_su_7_8;0.0;216.0;0.0
22-22-1316;Tue Jan 04 07:48:55 CET 2022;51.4516710067899;5.78915689098802;A2;2109.0;Helmond;a_mo_su_7_8;0.0;648.0;0.0
22-22-1320;Tue Jan 04 08:11:46 CET 2022;51.4111461995306;5.7547913271116;A1;4700.0;Helmond;a_mo_fr_8_8;0.0;144.0;0.0
22-22-1325;Tue Jan 04 08:27:57 CET 2022;51.4587413253025;5.45677493184594;A2;1732.0;Eindhoven Noord;a_mo_su_7_8;0.0;360.0;0.0
22-22-1324;Tue Jan 04 08:28:16 CET 2022;51.4291957416455;5.51289815271355;A2;2688.0;Eindhoven Zuid;a_mo_su_7_8;0.0;504.0;0.0
22-22-1333;Tue Jan 04 08:46:08 CET 2022;51.5002084380026;5.73468773260262;A1;2881.0;Helmond;a_mo_su_7_8;0.0;720.0;0.01
22-22-1348;Tue Jan 04 09:10:28 CET 2022;51.4031660297543;5.41318024781448;A1;2293.0;Eindhoven Zuid;a_mo_su_7_8;0.0;360.0;0.0
22-22-1335;Tue Jan 04 08:55:18 CET 2022;51.4089190969234;5.40560028112195;B;4115.0;Eindhoven Zuid;a_mo_su_8_8;0.0;720.0;0.01
22-22-1357;Tue Jan 04 09:40:40 CET 2022;51.464235121345;5.46984806005143;B;2975.0;Eindhoven Noord;a_mo_su_7_8;0.0;432.0;0.0
22-22-1366;Tue Jan 04 10:05:43 CET 2022;51.3547539613299;5.32368123505651;A2;2644.0;Eersel;a_mo_su_7_8;0.0;216.0;0.0
22-22-1365;Tue Jan 04 10:05:44 CET 2022;51.4058211367338;5.41876221399128;B;2955.0;Eindhoven Zuid;a_mo_su_7_8;0.0;576.0;0.0
22-22-1367;Tue Jan 04 10:10:47 CET 2022;51.4780657774819;5.36341410562537;A2;3312.0;Eindhoven Noord;a_mo_fr_7_8;0.0;1080.0;1.0
22-22-1373;Tue Jan 04 10:36:57 CET 2022;51.4782192009053;5.41090101344179;A1;1905.0;Eindhoven Noord;a_mo_su_7_8;0.0;504.0;0.0
22-22-1384;Tue Jan 04 10:51:21 CET 2022;51.4890119984899;5.67101856571084;A2;535.0;Helmond;a_mo_su_7_8;0.0;288.0;0.0
22-22-1372;Tue Jan 04 10:34:29 CET 2022;51.4171225282027;5.41127493529545;A2;2405.0;Eindhoven Zuid;a_mo_su_10_8;0.0;720.0;0.01
22-22-1371;Tue Jan 04 10:33:51 CET 2022;51.4389152993234;5.51829084618979;A2;3412.0;Eindhoven Zuid;a_mo_su_8_8;0.0;720.0;0.01
22-22-1385;Tue Jan 04 10:51:56 CET 2022;51.4783436989191;5.47959881545359;A1;3282.0;Eindhoven Noord;a_mo_su_8_8;0.0;432.0;0.0
